honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
0.7400000000000004,152,2474,-152.0,11307.856163841494,15267.316411733353
0.7800000000000005,153,2566,-153.0,11976.959527367617,15319.444881954603
0.8100000000000005,154,2601,-154.0,12438.55537642177,15375.53693466908
0.8200000000000005,155,2410,-155.0,12693.949059240509,15432.979956913894
0.7600000000000005,156,2349,-156.0,11796.723085609883,15482.177029792243
0.7400000000000004,157,2063,-157.0,11503.55946849835,15528.8130814786
0.6500000000000004,158,2159,-158.0,10068.952478483328,15564.665805855684
0.6800000000000004,159,2224,-159.0,10553.775020488874,15603.705933307243
0.7000000000000004,160,2194,-160.0,10964.718463228943,15645.252653315358
0.6900000000000004,161,2125,-161.0,10836.470698675668,15685.592897877998
0.6700000000000004,162,2221,-162.0,10548.465889864516,15723.467660805001
0.7000000000000004,163,2279,-163.0,11069.555934193948,15764.598362940054
0.7200000000000004,164,2312,-164.0,11361.177263933561,15807.994457250757
0.7300000000000004,165,2222,-165.0,11589.43907933945,15852.556270760131
0.7000000000000004,166,2285,-166.0,11117.392244674584,15893.738077002097
0.7200000000000004,167,2278,-167.0,11486.597938227673,15937.272335050553
0.7200000000000004,168,2058,-168.0,11500.880440262432,15980.595956141999
0.6500000000000004,169,2090,-169.0,10424.433072129988,16015.651599595725
0.6600000000000004,170,2246,-170.0,10607.477362894815,16051.973567191124
0.7100000000000004,171,2183,-171.0,11443.984710537083,16093.937334089847
0.6900000000000004,172,2378,-172.0,11123.108365188984,16133.509356316386
0.7500000000000004,173,2439,-173.0,12168.06233589524,16180.38961439147
0.7700000000000005,174,2409,-174.0,12507.043251432891,16229.44374389378
0.7600000000000005,175,2598,-175.0,12402.500474251883,16277.183552537626
0.8200000000000005,176,2593,-176.0,13405.676113220008,16332.947855670067
0.8200000000000005,177,2563,-177.0,13413.329100036053,16388.50860727443
0.8100000000000005,178,2666,-178.0,13306.382481933375,16442.676232892358
0.8400000000000005,179,2690,-179.0,13937.24808342069,16501.01584442595
0.8500000000000005,180,2565,-180.0,14092.120313282197,16560.24329135363
0.8100000000000005,181,2753,-181.0,13455.588268839514,16614.153708398928
0.8700000000000006,182,2569,-182.0,14516.815141055922,16676.246110781296
0.8100000000000005,183,2758,-183.0,13591.97183308858,16729.852655600942
0.8700000000000006,184,2815,-184.0,14647.835644547777,16791.843484219607
0.8900000000000006,185,2940,-185.0,14982.096199351117,16856.46348769624
0.9300000000000006,186,3039,-186.0,15743.250655605496,16926.622261010107
0.9600000000000006,187,3067,-187.0,16323.839519655936,17001.625055145552
0.9700000000000006,188,3036,-188.0,16575.912464361485,17077.944787479377
0.9600000000000006,189,3131,-189.0,16456.805308029812,17152.54017499155
0.9900000000000007,190,3163,-190.0,17051.11727104503,17231.722853060328
1.0000000000000007,191,3163,-191.0,17312.36601341172,17312.36601341172
1.0000000000000007,192,3163,-192.0,17392.842981988833,17392.842981988833
1.0000000000000007,193,3163,-193.0,17473.089950967737,17473.089950967737
1.0000000000000007,194,3163,-194.0,17553.152436644632,17553.152436644632
1.0000000000000007,195,3163,-195.0,17633.053825339,17633.053825339
1.0000000000000007,196,3163,-196.0,17712.77397825045,17712.77397825045
1.0000000000000007,197,3163,-197.0,17792.292927964776,17792.292927964776
1.0000000000000007,198,3163,-198.0,17871.633981992774,17871.633981992774
1.0000000000000007,199,3163,-199.0,17950.798722957494,17950.798722957494
1.0000000000000007,200,3163,-200.0,18029.810167326406,18029.810167326406
1.0000000000000007,201,3163,-201.0,18108.62688571911,18108.62688571911
1.0000000000000007,202,3163,-202.0,18187.271894536345,18187.271894536345
1.0000000000000007,203,3163,-203.0,18265.78931835879,18265.78931835879
1.0000000000000007,204,3163,-204.0,18344.11653021211,18344.11653021211
1.0000000000000007,205,3163,-205.0,18422.25511216255,18422.25511216255
1.0000000000000007,206,3163,-206.0,18500.227804377082,18500.227804377082
1.0000000000000007,207,3163,-207.0,18578.036007797633,18578.036007797633
1.0000000000000007,208,3163,-208.0,18655.681102782983,18655.681102782983
1.0000000000000007,209,3163,-209.0,18733.164449538195,18733.164449538195
1.0000000000000007,210,3163,-210.0,18810.50839399632,18810.50839399632
1.0000000000000007,211,3163,-211.0,18887.693165520614,18887.693165520614
1.0000000000000007,212,3163,-212.0,18964.699148015494,18964.699148015494
1.0000000000000007,213,3163,-213.0,19041.54863044824,19041.54863044824
1.0000000000000007,214,3163,-214.0,19118.24287829519,19118.24287829519
1.0000000000000007,215,3163,-215.0,19194.80393206796,19194.80393206796
1.0000000000000007,216,3163,-216.0,19271.191394926296,19271.191394926296
1.0000000000000007,217,3163,-217.0,19347.44802469272,19347.44802469272
