honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
0.36000000000000015,121,642,-0.8427534168586135,1469.81845090212,4160.330738279503
0.3200000000000001,122,575,-0.8566448409110308,1312.993213287875,4201.531573092001
0.2900000000000001,123,619,-0.8692792560905218,1184.7790751439597,4246.50101090484
0.3000000000000001,124,637,-0.880969176068902,1282.4047466118084,4289.991531236818
0.3100000000000001,125,529,-0.8929740758612752,1342.467531515313,4333.18515389538
0.26000000000000006,126,440,-0.9052938092499971,1128.8729558161403,4382.9206873173125
0.22000000000000006,127,426,-0.9160380298271775,978.64970074866,4438.897287549235
0.21000000000000005,128,521,-0.9255198929458857,950.7872748376019,4496.451415363199
0.26000000000000006,129,399,-0.9346859762445092,1160.111293845469,4547.330894842361
0.20000000000000004,130,304,-0.9454301968216896,888.0137373344954,4607.022313332947
0.15,131,243,-0.954280442558229,689.5941851424626,4674.632537082307
0.11999999999999998,132,297,-0.961550981272012,578.9744784483671,4747.258655870449
0.15,133,358,-0.9678736324422061,705.1225449725538,4815.118564931055
0.18000000000000002,134,367,-0.9751441711559892,842.4036783458338,4878.309018823823
0.18000000000000002,135,379,-0.983362608589232,885.4959618345275,4941.212720865875
0.19000000000000003,136,338,-0.9915810460224748,935.9161845519595,5003.0521869379
0.17,137,322,-1.0001154048368335,837.2022438921489,5068.201367221054
0.16,138,371,-1.008017891086638,791.2285324208025,5134.911385635193
0.18000000000000002,139,516,-1.0156044084578753,919.2984538305647,5198.09550154745
0.25000000000000006,140,346,-1.023822845891118,1312.3138543138577,5250.760004066006
0.17,141,285,-1.0342516116797924,896.4147962466791,5316.105051094917
0.12999999999999998,142,285,-1.042154097929597,746.2459616667905,5387.3694240918785
0.13999999999999999,143,180,-1.0487926942296326,767.1965292575746,5457.881873312764
0.09,144,198,-1.0557472556829453,492.8773137600706,5537.0170153825
0.09999999999999999,145,197,-1.0611222865991294,541.6383826960871,5614.460769221397
0.09999999999999999,146,165,-1.0668131448328495,537.1933416966671,5691.889154422775
0.08,147,202,-1.0725040030665696,468.78020460814594,5772.368458218755
0.09999999999999999,148,84,-1.0775632658042014,573.2163738516387,5849.335117921438
0.04,149,100,-1.0832541240379214,245.781515986435,5936.662312062278
0.05,150,60,-1.0870510949753225,279.01282403725304,6022.03845587869
0.03,151,62,-1.091163502074778,170.52001430586205,6110.683724630306
0.03,152,17,-1.0946451420895755,194.3056485189997,6199.062282188066
0.01,153,0,-1.098126782104373,53.7925022262804,6291.086853178307
0.0,154,0,-1.1009781220927835,0.0,6384.352983352728
